season,tournament,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,espn_match_id,source
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Luteru Laulala,15,FB,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Sam Vaka,14,W,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Inga Finau,13,C,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Dwayne Sweeney,12,C,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Sevu Reece,11,W,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Bryn Gatland,10,FH,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Jack Stratton,9,SH,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Aidan Ross,1,P,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Sam Anderson-Heather,2,H,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Oli Jager,3,P,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Josh Goodhue,4,L,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Keepa Mewett,5,L,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,James Tucker,6,FL,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Lachlan Boshier,7,FL,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Mitch Dunshea,8,N8,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Andrew Makalio,16,R,False,,41,39,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Tolu Fahamokioa,17,R,False,,50,30,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Marcel Renata,18,R,False,,61,19,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Matt Matich,19,R,False,,46,34,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Peter Rowe,20,R,False,,61,19,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Richard Judd,21,R,False,,54,26,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Jonah Lowe,22,R,False,,19,61,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,Provincial Union XV,Joe Webber,23,R,False,,58,22,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Stuart Hogg,15,FB,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Anthony Watson,14,W,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Jonathan Joseph,13,C,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Ben Te'o,12,C,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Tommy Seymour,11,W,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Johnny Sexton,10,FH,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Greig Laidlaw,9,SH,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Joe Marler,1,P,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Rory Best,2,H,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Kyle Sinckler,3,P,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,4,L,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Iain Henderson,5,L,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Ross Moriarty,6,FL,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Sam Warburton,7,FL,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Taulupe Faletau,8,N8,True,,0,80,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Jamie George,16,R,False,,50,30,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Mako Vunipola,17,R,False,,50,30,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Tadhg Furlong,18,R,False,,50,30,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,George Kruis,19,R,False,,50,30,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Justin Tipuric,20,R,False,,67,13,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Rhys Webb,21,R,False,,58,22,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Owen Farrell,22,R,False,,49,31,290594,espn
2017,British & Irish Lions,2017-06-03,Provincial Union XV,British and Irish Lions,British and Irish Lions,Elliot Daly,23,R,False,,,0,290594,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Michael Collins,15,FB,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Matt Duffie,14,W,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,George Moala,13,C,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Sonny Bill Williams,12,C,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Rieko Ioane,11,W,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Stephen Perofeta,10,FH,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Augustine Pulu,9,SH,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Ofa Tu'ungafasi,1,P,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,James Parsons,2,H,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Charlie Faumuina,3,P,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Gerard Cowley-Tuioti,4,L,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Scott Scrafton,5,L,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Akira Ioane,6,FL,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Blake Gibson,7,FL,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Steven Luatua,8,N8,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Hame Faiva,16,R,False,,72,8,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Alex Hodgman,17,R,False,,58,22,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Sione Mafile'o,18,R,False,,58,22,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Jimmy Tupou,19,R,False,,58,22,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Kara Pryor,20,R,False,,66,14,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Sam Nock,21,R,False,,72,8,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,Ihaia West,22,R,False,,52,28,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,Blues,TJ Faiane,23,R,False,,66,14,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Leigh Halfpenny,15,FB,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Jack Nowell,14,W,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Jared Payne,13,C,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Robbie Henshaw,12,C,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Elliot Daly,11,W,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Dan Biggar,10,FH,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Rhys Webb,9,SH,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Jack McGrath,1,P,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Ken Owens,2,H,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Dan Cole,3,P,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Maro Itoje,4,L,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Courtney Lawes,5,L,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,James Haskell,6,FL,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Justin Tipuric,7,FL,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,CJ Stander,8,N8,True,,0,80,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Rory Best,16,R,False,,69,11,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Joe Marler,17,R,False,,54,26,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Kyle Sinckler,18,R,False,,55,25,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Iain Henderson,19,R,False,,76,4,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Peter O'Mahony,20,R,False,,54,26,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Greig Laidlaw,21,R,False,,76,4,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Johnny Sexton,22,R,False,,36,44,290595,espn
2017,British & Irish Lions,2017-06-07,Blues,British and Irish Lions,British and Irish Lions,Liam Williams,23,R,False,,48,32,290595,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Israel Dagg,15,FB,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Seta Tamanivalu,14,W,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Jack Goodhue,13,C,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,David Havili,12,C,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,George Bridge,11,W,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Richie Mo'unga,10,FH,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Bryn Hall,9,SH,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Joe Moody,1,P,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Codie Taylor,2,H,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Owen Franks,3,P,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Luke Romano,4,L,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Sam Whitelock,5,L,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Heiden Bedwell-Curtis,6,FL,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Matt Todd,7,FL,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Jordan Taufua,8,N8,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Ben Funnell,16,R,False,,51,29,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Wyatt Crockett,17,R,False,,51,29,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Michael Ala'alatoa,18,R,False,,51,29,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Quinten Strange,19,R,False,,56,24,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Jed Brown,20,R,False,,62,18,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Mitchell Drummond,21,R,False,,62,18,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Mitchell Hunt,22,R,False,,74,6,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,Crusaders,Tim Bateman,23,R,False,,66,14,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Stuart Hogg,15,FB,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,George North,14,W,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Jonathan Davies,13,C,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Ben Te'o,12,C,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Liam Williams,11,W,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Owen Farrell,10,FH,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Conor Murray,9,SH,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Mako Vunipola,1,P,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Jamie George,2,H,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Tadhg Furlong,3,P,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,4,L,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,George Kruis,5,L,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Peter O'Mahony,6,FL,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Sean O'Brien,7,FL,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Taulupe Faletau,8,N8,True,,0,80,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Ken Owens,16,R,False,,66,14,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Jack McGrath,17,R,False,,62,18,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Dan Cole,18,R,False,,66,14,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Maro Itoje,19,R,False,,62,18,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,CJ Stander,20,R,False,,56,24,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Rhys Webb,21,R,False,,,0,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Johnny Sexton,22,R,False,,29,51,290596,espn
2017,British & Irish Lions,2017-06-10,Crusaders,British and Irish Lions,British and Irish Lions,Anthony Watson,23,R,False,,20,60,290596,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Richard Buckman,15,FB,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Waisake Naholo,14,W,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Malakai Fekitoa,13,C,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Teihorangi Walden,12,C,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Tevita Li,11,W,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Lima Sopoaga,10,FH,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Kayne Hammington,9,SH,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Daniel Lienert-Brown,1,P,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Liam Coltman,2,H,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Siate Tokolahi,3,P,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Alex Ainley,4,L,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Jackson Hemopo,5,L,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Gareth Evans,6,FL,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Dillon Hunt,7,FL,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Luke Whitelock,8,N8,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Greg Pleasants-Tate,16,R,False,,68,12,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Aki Seiuli,17,R,False,,59,21,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Siua Halanukonuka,18,R,False,,68,12,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Josh Dickson,19,R,False,,55,25,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,James Lentjes,20,R,False,,59,21,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Josh Renton,21,R,False,,75,5,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Marty Banks,22,R,False,,55,25,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,Highlanders,Patrick Osborne,23,R,False,,68,12,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Jared Payne,15,FB,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Jack Nowell,14,W,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Jonathan Joseph,13,C,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Robbie Henshaw,12,C,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Tommy Seymour,11,W,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Dan Biggar,10,FH,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Rhys Webb,9,SH,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Joe Marler,1,P,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Rory Best,2,H,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Kyle Sinckler,3,P,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Courtney Lawes,4,L,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Iain Henderson,5,L,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,James Haskell,6,FL,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Sam Warburton,7,FL,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,CJ Stander,8,N8,True,,0,80,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Ken Owens,16,R,False,,49,31,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Jack McGrath,17,R,False,,55,25,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Dan Cole,18,R,False,,49,31,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Alun Wyn Jones,19,R,False,,27,53,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Justin Tipuric,20,R,False,,68,12,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Greig Laidlaw,21,R,False,,48,32,290597,espn
2017,British & Irish Lions,2017-06-13,Highlanders,British and Irish Lions,British and Irish Lions,Owen Farrell,22,R,False,,68,12,290597,espn
